student_id,pais,edad,genero,plan,escuela_principal,dispositivo_principal,objetivo_estudiante,nivel_educativo,experiencia_tech_anios,meses_suscrito,tipo_pago,dias_para_renovacion,intentos_pago_fallidos,fecha_registro,dias_en_gratuito_antes_pago,cursos_inscritos,tasa_completado,cursos_completados,certificados_obtenidos,rutas_inscritas,rutas_completadas,examenes_ruta_aprobados,interes_Prog,interes_DataSci,interes_Web,interes_Ingles,interes_Marketing,interes_Diseno,interes_Gestion,interes_SoftSkills,interes_Cloud,interes_Otros,dias_desde_ultimo_login,dias_desde_ultima_clase,sesiones_ultimo_mes,horas_vistas_total,horas_vistas_ultimo_mes,promedio_clases_semana,horas_semana_1,horas_semana_2,horas_semana_3,horas_semana_4,variacion_sesiones_vs_mes_anterior,racha_dias_maxima,racha_dias_actual,liveclasses_asistidas,hora_pico_uso,preguntas_en_foro,respuestas_en_foro,upvotes_recibidos,tutoriales_publicados,platzi_rank,nivel_rewards,tickets_soporte,dias_resolucion_promedio,nps_score,churn
PLZ-03013,México,27,Femenino,Expert Duo,Escuela de Diseno Grafico,Mobile,Emprender startup,Tecnico,0,1,Anual,207.0,3,2023-05-12,0,19,0.55,10,8,1,0,0,0.5,0.44,0.26,0.48,0.16,0.3,0.15,0.17,0.19,0.45,9,17,13,123,10,2.5,1.4,3.4,3.0,3.3,-1.2,7,0,3,20,7,3,2,0,307,Estandar,3,1.2,7.0,0
PLZ-03014,México,25,Femenino,Gratuito,Escuela de Marketing Digital,Desktop,Ascender en trabajo actual,Secundaria,3,1,Sin_suscripcion,-1.0,0,2025-02-26,19,1,0.1,0,0,4,0,0,0.22,0.3,0.41,0.2,0.32,0.32,0.47,0.09,0.83,0.05,18,22,4,3,3,0.8,0.8,1.1,0.6,0.9,2.2,0,0,0,17,5,6,8,0,78,Estandar,0,0.0,10.0,0
PLZ-03015,Argentina,29,No especifica,Basic,Escuela de Ingles,Mobile,Freelance / proyectos propios,Universitario en curso,2,8,Mensual,8.0,0,2023-10-31,8,3,0.13,0,0,2,0,0,0.09,0.37,0.3,0.25,0.24,0.18,0.45,0.11,0.44,0.21,13,23,4,9,6,1.5,1.0,1.5,1.4,1.7,2.8,9,0,3,11,4,4,8,0,120,Estandar,0,0.0,10.0,1
PLZ-03016,México,27,Femenino,Gratuito,Escuela de Ingles,Desktop,Aprender por curiosidad,Tecnico,1,1,Sin_suscripcion,-1.0,0,2024-12-12,37,1,0.12,0,0,0,0,0,0.13,0.19,0.41,0.19,0.06,0.14,0.13,0.26,0.46,0.32,26,30,3,3,3,0.8,1.1,0.5,1.1,1.1,0.8,0,0,0,13,3,1,3,0,41,Estandar,0,0.0,8.0,1
PLZ-03017,Perú,22,Femenino,Basic,Escuela de Marketing Digital,Desktop,Emprender startup,Universitario completo,10,1,Mensual,7.0,2,2025-01-19,65,2,0.22,0,0,3,0,0,0.16,0.19,0.23,0.3,0.18,0.31,0.04,0.71,0.08,0.07,12,15,4,9,7,1.8,1.7,1.1,1.4,2.6,-0.7,50,0,5,19,1,8,13,0,59,Estandar,2,2.7,9.0,0
PLZ-03018,Colombia,41,Femenino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Ascender en trabajo actual,Secundaria,0,1,Sin_suscripcion,-1.0,0,2023-03-12,43,4,0.42,1,0,0,0,0,0.16,0.04,0.08,0.09,0.35,0.17,0.38,0.4,0.21,0.25,92,105,0,21,1,0.2,0.0,0.0,0.0,0.0,-5.2,17,0,0,15,3,8,10,0,84,Estandar,1,5.7,6.0,1
PLZ-03019,México,31,Femenino,Expert Duo,Escuela de Soft Skills,Desktop,Ascender en trabajo actual,Universitario en curso,10,6,Anual,183.0,0,2024-01-01,15,14,0.17,2,1,4,0,0,0.22,0.49,0.14,0.5,0.25,0.22,0.06,0.18,0.28,0.08,11,17,17,39,8,2.0,1.6,1.0,2.2,2.5,4.4,13,0,8,11,3,8,6,0,221,Estandar,1,1.8,9.0,0
PLZ-03020,Perú,27,Masculino,Expert,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Tecnico,0,8,Cuotas x4,101.0,0,2023-09-07,1,11,0.27,2,1,4,1,1,0.1,0.09,0.17,0.38,0.4,0.15,0.21,0.28,0.44,0.21,15,22,5,44,25,6.2,8.3,5.9,8.8,5.0,1.5,0,0,4,22,2,5,6,0,890,Estandar,2,2.0,7.0,0
PLZ-03021,México,23,Masculino,Expert Duo,Escuela de Videojuegos,Mobile,Ascender en trabajo actual,Universitario en curso,1,30,Cuotas x4,228.0,0,2025-01-17,65,16,0.38,6,5,1,0,0,0.53,0.32,0.29,0.31,0.23,0.09,0.08,0.3,0.02,0.18,13,18,6,121,5,1.2,1.4,0.8,1.2,1.5,0.5,15,0,2,16,3,5,7,0,1163,Estandar,1,1.2,10.0,0
PLZ-03022,Colombia,32,Femenino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Freelance / proyectos propios,Universitario completo,2,1,Sin_suscripcion,-1.0,0,2022-10-22,29,1,0.06,0,0,2,0,0,0.11,0.16,0.09,0.06,0.05,0.42,0.5,0.09,0.46,0.17,25,36,5,2,2,0.5,0.6,0.5,0.7,0.4,0.3,12,0,0,14,5,10,8,0,65,Estandar,0,0.0,9.0,0
PLZ-03023,Argentina,22,Masculino,Gratuito,Escuela de Programacion y Software,Mobile,Emprender startup,Universitario en curso,5,1,Sin_suscripcion,-1.0,0,2024-05-05,62,3,0.07,0,0,1,0,0,0.52,0.23,0.21,0.06,0.18,0.15,0.17,0.42,0.44,0.22,93,95,1,11,0,0.0,0.0,0.0,0.0,0.0,-10.8,12,0,0,5,1,5,10,0,58,Estandar,2,2.3,10.0,0
PLZ-03024,México,21,Femenino,Gratuito,Escuela de Ingles,Mobile,Conseguir empleo tech,Universitario en curso,1,1,Sin_suscripcion,-1.0,0,2024-12-01,109,1,0.18,0,0,0,0,0,0.33,0.2,0.3,0.25,0.18,0.08,0.12,0.67,0.71,0.45,83,85,0,4,1,0.2,0.0,0.0,0.0,0.0,-7.5,14,0,0,22,2,4,5,0,45,Estandar,1,2.6,9.0,0
PLZ-03025,México,37,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Ascender en trabajo actual,Posgrado,10,6,Mensual,13.0,0,2023-11-19,35,5,0.1,0,0,0,0,0,0.09,0.15,0.7,0.4,0.22,0.16,0.21,0.12,0.01,0.11,52,53,1,12,1,0.2,0.0,0.0,0.0,0.0,-4.3,4,0,0,2,5,1,2,0,103,Estandar,2,2.2,4.0,1
PLZ-03026,Colombia,27,Femenino,Expert,Escuela de Gestion y Liderazgo,Mobile,Emprender startup,Universitario completo,5,17,Cuotas x4,85.0,1,2023-08-06,37,8,0.24,1,0,1,0,0,0.5,0.28,0.2,0.31,0.66,0.21,0.18,0.21,0.01,0.43,43,49,1,40,0,0.0,0.0,0.0,0.0,0.0,-3.5,23,0,0,21,6,6,9,0,363,Estandar,1,6.3,9.0,1
PLZ-03027,Bolivia,22,Masculino,Basic,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Universitario completo,5,1,Mensual,16.0,0,2023-04-18,15,3,0.39,1,0,4,1,0,0.25,0.16,0.23,0.37,0.07,0.2,0.4,0.04,0.09,0.51,9,9,5,16,16,4.0,2.9,5.9,2.1,5.8,-0.8,5,0,4,8,3,4,11,0,581,Estandar,0,0.0,6.0,0
PLZ-03028,Argentina,27,Femenino,Gratuito,Escuela de Marketing Digital,Desktop,Ascender en trabajo actual,Universitario completo,0,1,Sin_suscripcion,-1.0,0,2022-03-16,31,4,0.07,0,0,0,0,0,0.19,0.16,0.14,0.62,0.26,0.27,0.56,0.03,0.24,0.24,56,63,0,5,1,0.2,0.0,0.0,0.0,0.0,-5.4,3,0,0,19,2,3,2,0,32,Estandar,1,5.9,10.0,0
PLZ-03029,Argentina,32,Femenino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Aprender por curiosidad,Universitario completo,2,3,Sin_suscripcion,-1.0,0,2024-09-05,104,3,0.02,0,0,2,0,0,0.33,0.1,0.15,0.17,0.08,0.16,0.05,0.27,0.26,0.63,11,19,4,11,11,2.8,1.6,3.3,3.7,2.3,-1.6,9,0,0,20,3,4,10,0,68,Estandar,1,6.1,10.0,1
PLZ-03030,Argentina,30,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Emprender startup,Secundaria,10,1,Sin_suscripcion,-1.0,0,2023-01-23,126,2,0.2,0,0,0,0,0,0.07,0.49,0.13,0.14,0.24,0.07,0.06,0.49,0.08,0.5,64,68,1,5,0,0.0,0.0,0.0,0.0,0.0,-2.5,17,0,0,13,3,6,6,0,57,Estandar,0,0.0,10.0,1
PLZ-03031,México,32,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Ascender en trabajo actual,Tecnico,1,6,Anual,177.0,0,2023-06-24,6,11,0.37,4,3,2,0,0,0.17,0.16,0.21,0.12,0.12,0.49,0.17,0.11,0.1,0.06,17,23,6,60,22,5.5,7.9,5.2,8.2,4.9,6.8,1,0,4,17,2,8,31,0,395,Estandar,2,1.3,10.0,1
PLZ-03032,Colombia,19,Masculino,Basic,Escuela de Ingles,Mobile,Conseguir empleo tech,Universitario completo,0,1,Mensual,30.0,0,2024-09-02,35,4,0.4,1,0,1,0,0,0.32,0.41,0.26,0.57,0.2,0.1,0.07,0.26,0.25,0.28,60,66,0,18,0,0.0,0.0,0.0,0.0,0.0,-7.7,15,0,0,19,1,6,5,0,86,Estandar,2,5.5,10.0,1
PLZ-03033,Perú,32,Masculino,Expert,Escuela de Marketing Digital,Mobile,Conseguir empleo tech,Universitario en curso,2,2,Anual,217.0,2,2022-01-02,6,11,0.32,3,2,1,0,0,0.19,0.34,0.35,0.14,0.14,0.12,0.24,0.11,0.25,0.03,23,31,14,59,21,5.2,5.1,3.4,7.8,5.9,4.8,10,0,3,21,1,8,31,0,214,Estandar,2,1.5,8.0,0
PLZ-03034,México,25,Masculino,Expert,Escuela de Ingles,Mobile,Freelance / proyectos propios,Secundaria,10,5,Cuotas x4,188.0,2,2024-04-19,36,9,0.2,1,0,3,0,0,0.01,0.02,0.09,0.32,0.05,0.11,0.03,0.06,0.51,0.15,3,12,7,44,3,0.8,0.6,0.7,0.6,0.6,-1.1,0,0,3,10,1,9,24,0,282,Estandar,2,5.5,7.0,1
PLZ-03035,México,27,Masculino,Gratuito,Escuela de Matematicas,Desktop,Conseguir empleo tech,Universitario en curso,2,3,Sin_suscripcion,-1.0,0,2025-04-09,21,1,0.07,0,0,0,0,0,0.61,0.21,0.28,0.25,0.32,0.17,0.52,0.43,0.3,0.06,13,16,4,3,3,0.8,0.8,0.8,0.9,0.5,-7.8,15,0,0,20,2,11,32,0,146,Estandar,0,0.0,6.0,0
PLZ-03036,México,34,No especifica,Gratuito,Escuela de Marketing Digital,Mobile,Conseguir empleo tech,Tecnico,2,1,Sin_suscripcion,-1.0,0,2023-02-26,20,1,0.51,0,0,1,0,0,0.39,0.06,0.22,0.61,0.55,0.22,0.12,0.26,0.02,0.11,13,18,3,4,2,0.5,0.7,0.6,0.6,0.5,-0.5,19,0,0,4,3,4,14,0,68,Estandar,1,4.3,2.0,0
PLZ-03037,Colombia,31,Masculino,Expert,Escuela de Cloud Computing,Mobile,Aprender por curiosidad,Posgrado,3,7,Anual,269.0,0,2024-03-28,0,11,0.43,4,3,0,0,0,0.05,0.19,0.07,0.35,0.14,0.29,0.25,0.39,0.21,0.26,10,20,8,60,22,5.5,6.2,5.7,7.1,4.9,1.8,14,0,6,16,2,9,23,0,377,Estandar,1,3.2,10.0,0
PLZ-03038,Costa Rica,29,Femenino,Expert,Escuela de Programacion y Software,Mobile,Aprender por curiosidad,Tecnico,10,2,Cuotas x4,181.0,0,2024-02-24,79,9,0.4,3,2,2,0,0,0.15,0.09,0.33,0.27,0.29,0.12,0.15,0.07,0.21,0.16,12,19,9,61,14,3.5,1.8,4.6,4.2,5.0,2.8,10,0,4,16,1,5,15,0,161,Estandar,1,6.3,8.0,0
PLZ-03039,México,16,Masculino,Basic,Escuela de Programacion y Software,Mobile,Aprender por curiosidad,Tecnico,0,1,Mensual,12.0,0,2022-10-13,37,4,0.07,0,0,1,0,0,0.09,0.15,0.04,0.04,0.09,0.57,0.14,0.08,0.58,0.15,0,2,6,13,13,3.2,3.2,4.5,4.1,1.8,-4.6,7,0,3,13,5,9,12,0,77,Estandar,3,4.2,9.0,0
PLZ-03040,Colombia,26,Femenino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Universitario completo,0,1,Sin_suscripcion,-1.0,0,2024-01-25,5,1,0.21,0,0,2,0,0,0.64,0.14,0.3,0.07,0.15,0.09,0.64,0.31,0.07,0.15,5,15,1,3,3,0.8,1.1,0.9,1.0,0.7,0.4,4,0,0,15,2,6,19,0,77,Estandar,0,0.0,6.0,0
PLZ-03041,México,22,Masculino,Gratuito,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Universitario completo,0,1,Sin_suscripcion,-1.0,0,2024-03-21,34,3,0.16,0,0,1,0,0,0.13,0.02,0.19,0.26,0.21,0.06,0.19,0.17,0.09,0.06,103,107,0,9,0,0.0,0.0,0.0,0.0,0.0,-7.1,6,0,0,12,1,5,8,0,65,Estandar,1,6.6,3.0,1
PLZ-03042,Paraguay,31,Femenino,Basic,Escuela de Desarrollo Web,Tablet,Aprender por curiosidad,Universitario completo,0,2,Mensual,10.0,0,2024-11-27,22,1,0.16,0,0,3,0,0,0.09,0.05,0.35,0.07,0.24,0.18,0.05,0.28,0.15,0.12,3,12,9,1,1,0.2,0.3,0.3,0.3,0.2,1.1,32,0,2,19,3,4,3,0,96,Estandar,2,6.5,6.0,0
PLZ-03043,México,32,Femenino,Gratuito,Escuela de Desarrollo Web,Desktop,Freelance / proyectos propios,Universitario en curso,1,1,Sin_suscripcion,-1.0,0,2022-05-05,43,1,0.1,0,0,2,0,0,0.2,0.17,0.11,0.42,0.55,0.21,0.23,0.17,0.2,0.1,44,49,1,4,0,0.0,0.0,0.0,0.0,0.0,-4.2,0,0,0,11,3,2,3,0,55,Estandar,0,0.0,9.0,0
PLZ-03044,Colombia,25,Femenino,Gratuito,Escuela de Ingles,Desktop,Aprender por curiosidad,Universitario completo,1,1,Sin_suscripcion,-1.0,0,2022-11-11,43,3,0.32,0,0,3,0,0,0.44,0.22,0.2,0.69,0.06,0.07,0.42,0.14,0.27,0.25,22,24,5,8,8,2.0,1.9,1.1,2.4,2.6,3.4,0,0,0,1,11,6,7,0,118,Estandar,0,0.0,10.0,1
PLZ-03045,Perú,22,Masculino,Basic,Escuela de Diseno Grafico,Desktop,Cambiar de carrera,Universitario completo,2,18,Mensual,29.0,0,2022-02-13,18,6,0.05,0,0,4,0,0,0.32,0.08,0.57,0.12,0.21,0.06,0.11,0.01,0.3,0.13,21,25,6,18,4,1.0,1.4,1.0,1.4,0.8,2.2,6,0,4,7,4,6,19,0,405,Estandar,1,6.1,9.0,0
PLZ-03046,Argentina,36,Femenino,Gratuito,Escuela de Finanzas e Inversiones,Desktop,Aprender por curiosidad,Tecnico,1,1,Sin_suscripcion,-1.0,0,2022-11-28,6,1,0.09,0,0,0,0,0,0.34,0.09,0.03,0.18,0.35,0.48,0.09,0.29,0.24,0.32,37,38,3,4,1,0.2,0.0,0.0,0.0,0.0,-0.8,5,0,0,13,0,4,6,0,45,Estandar,1,3.3,9.0,0
PLZ-03047,Colombia,23,Masculino,Gratuito,Escuela de Videojuegos,Mobile,Ascender en trabajo actual,Universitario en curso,2,3,Sin_suscripcion,-1.0,0,2022-06-14,72,5,0.51,2,1,1,0,0,0.39,0.14,0.14,0.23,0.16,0.13,0.36,0.06,0.18,0.29,30,42,1,26,1,0.2,0.0,0.0,0.0,0.0,1.1,7,0,0,13,1,7,19,0,197,Estandar,1,3.1,10.0,0
PLZ-03048,México,19,Masculino,Expert Duo,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Posgrado,10,4,Anual,178.0,0,2024-02-02,27,10,0.31,3,2,0,0,0,0.61,0.17,0.29,0.59,0.47,0.27,0.36,0.14,0.39,0.49,10,11,15,75,15,3.8,5.1,2.8,3.7,2.5,-0.5,27,0,6,20,3,6,8,0,212,Estandar,1,2.2,6.0,0
PLZ-03049,Colombia,22,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Ascender en trabajo actual,Tecnico,0,3,Cuotas x4,326.0,2,2023-12-12,1,6,0.45,2,1,0,0,0,0.33,0.07,0.07,0.47,0.51,0.14,0.07,0.11,0.1,0.2,22,32,3,38,20,5.0,3.9,3.0,4.1,4.8,8.1,6,0,2,8,1,2,6,0,111,Estandar,0,0.0,5.0,1
PLZ-03050,México,23,Masculino,Expert Family,Escuela de Data Science e Inteligencia Artificial,Desktop,Freelance / proyectos propios,Universitario en curso,2,18,Anual,93.0,0,2023-10-28,10,13,0.39,5,4,0,0,0,0.27,0.27,0.07,0.23,0.04,0.04,0.22,0.2,0.05,0.29,1,14,24,82,26,6.5,7.5,5.8,6.0,6.0,-3.3,20,1,2,10,4,7,3,0,765,Estandar,0,0.0,8.0,0
PLZ-03051,México,21,Masculino,Basic,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Tecnico,1,1,Mensual,17.0,0,2022-07-03,27,6,0.03,0,0,2,0,0,0.14,0.27,0.22,0.34,0.45,0.36,0.03,0.07,0.36,0.09,43,48,0,15,0,0.0,0.0,0.0,0.0,0.0,-6.4,10,0,0,20,0,2,1,0,17,Estandar,2,3.8,9.0,0
PLZ-03052,Colombia,32,Femenino,Expert,Escuela de Desarrollo Web,Mobile,Aprender por curiosidad,Secundaria,2,1,Cuotas x4,162.0,0,2023-02-07,18,9,0.18,1,0,1,0,0,0.23,0.15,0.46,0.23,0.05,0.06,0.21,0.17,0.16,0.19,23,27,13,26,14,3.5,2.8,2.6,1.9,4.2,5.1,30,0,1,19,2,5,19,3,238,Estandar,2,3.9,9.0,0
PLZ-03053,México,16,Masculino,Gratuito,Escuela de Desarrollo Web,Tablet,Conseguir empleo tech,Universitario en curso,5,1,Sin_suscripcion,-1.0,0,2023-10-24,8,1,0.16,0,0,1,0,0,0.08,0.16,0.06,0.02,0.09,0.29,0.46,0.27,0.23,0.29,34,42,0,4,0,0.0,0.0,0.0,0.0,0.0,-7.6,2,0,0,21,4,5,3,0,54,Estandar,0,0.0,3.0,0
PLZ-03054,México,21,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Tablet,Aprender por curiosidad,Secundaria,5,3,Anual,193.0,0,2023-03-17,37,6,0.42,2,1,2,0,0,0.11,0.23,0.03,0.1,0.25,0.15,0.19,0.09,0.06,0.31,11,11,11,34,20,5.0,5.4,3.9,5.8,4.7,-3.8,28,0,0,17,0,3,8,0,168,Estandar,0,0.0,8.0,0
PLZ-03055,Argentina,26,Masculino,Gratuito,Escuela de Marketing Digital,Mobile,Conseguir empleo tech,Tecnico,2,1,Sin_suscripcion,-1.0,0,2023-07-31,6,6,0.06,0,0,2,0,0,0.21,0.1,0.16,0.23,0.14,0.19,0.29,0.27,0.27,0.25,232,236,2,7,0,0.0,0.0,0.0,0.0,0.0,-6.6,34,0,0,14,4,9,9,0,90,Estandar,1,5.6,10.0,1
PLZ-03056,Guatemala,28,Femenino,Gratuito,Escuela de Diseno Grafico,Desktop,Ascender en trabajo actual,Universitario en curso,7,2,Sin_suscripcion,-1.0,0,2023-01-14,92,1,0.09,0,0,1,0,0,0.05,0.5,0.29,0.2,0.28,0.69,0.09,0.31,0.09,0.1,57,61,1,1,0,0.0,0.0,0.0,0.0,0.0,-6.3,6,0,0,16,2,5,9,0,106,Estandar,0,0.0,5.0,0
PLZ-03057,Argentina,37,Femenino,Expert Family,Escuela de Programacion y Software,Desktop,Aprender por curiosidad,Secundaria,5,8,Cuotas x4,283.0,0,2023-11-05,22,12,0.61,7,5,2,1,1,0.4,0.54,0.13,0.16,0.11,0.02,0.27,0.48,0.29,0.34,1,2,12,132,14,3.5,3.5,3.0,2.1,3.4,-1.3,22,0,1,20,6,2,3,0,1147,Estandar,1,3.7,5.0,0
PLZ-03058,México,36,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario completo,0,3,Anual,10.0,0,2023-07-16,19,11,0.25,2,1,0,0,0,0.14,0.15,0.36,0.38,0.18,0.19,0.34,0.63,0.38,0.1,11,20,6,53,27,6.8,5.9,9.0,7.7,5.3,1.5,12,0,3,10,3,2,6,0,138,Estandar,1,2.7,4.0,1
PLZ-03059,México,17,Femenino,Expert Duo,Escuela de Videojuegos,Mobile,Ascender en trabajo actual,Universitario completo,1,31,Anual,130.0,0,2022-11-05,12,18,0.32,5,3,2,0,0,0.05,0.14,0.19,0.23,0.16,0.18,0.41,0.42,0.29,0.43,7,7,15,124,16,4.0,4.9,2.6,5.7,4.9,3.8,10,0,2,9,5,4,15,0,516,Estandar,1,1.3,10.0,0
PLZ-03060,Uruguay,16,Masculino,Basic,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Universitario en curso,3,1,Mensual,15.0,1,2024-09-15,4,4,0.28,1,0,4,1,1,0.1,0.06,0.28,0.13,0.5,0.41,0.69,0.14,0.02,0.19,0,11,6,26,24,6.0,4.9,7.2,3.9,5.0,1.3,3,3,4,20,3,8,4,0,776,Estandar,4,6.0,9.0,0
PLZ-03061,México,27,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Emprender startup,Posgrado,10,4,Mensual,2.0,1,2022-02-20,0,5,0.33,1,0,4,1,0,0.26,0.1,0.08,0.42,0.35,0.04,0.2,0.18,0.27,0.15,2,5,8,21,6,1.5,1.8,1.5,0.9,1.7,0.7,1,0,2,10,2,8,27,0,673,Estandar,1,2.3,,0
PLZ-03062,México,22,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Aprender por curiosidad,Universitario completo,1,10,Mensual,20.0,2,2022-10-03,33,4,0.33,1,0,3,0,0,0.36,0.22,0.41,0.11,0.5,0.1,0.15,0.2,0.41,0.11,1,3,7,18,18,4.5,3.2,3.6,5.2,3.4,1.2,22,1,3,9,2,1,3,0,414,Estandar,2,5.1,3.0,0
PLZ-03063,Argentina,19,Femenino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Emprender startup,Universitario completo,1,3,Anual,15.0,0,2024-05-09,2,7,0.33,2,1,2,0,0,0.02,0.17,0.06,0.15,0.17,0.34,0.29,0.22,0.18,0.2,8,21,9,31,7,1.8,2.3,1.3,1.9,1.0,-0.7,60,0,0,21,4,7,17,0,212,Estandar,0,0.0,2.0,0
PLZ-03064,Argentina,27,Femenino,Expert,Escuela de Programacion y Software,Desktop,Emprender startup,Tecnico,7,1,Anual,242.0,0,2022-04-25,11,10,0.24,2,1,1,0,0,0.07,0.1,0.04,0.08,0.12,0.21,0.15,0.09,0.65,0.24,78,89,2,46,1,0.2,0.0,0.0,0.0,0.0,-6.1,22,0,0,18,3,5,19,0,123,Estandar,2,1.7,9.0,1
PLZ-03065,Argentina,28,Masculino,Expert Duo,Escuela de Gestion y Liderazgo,Desktop,Freelance / proyectos propios,Universitario completo,0,48,Anual,193.0,0,2024-05-09,62,16,0.4,6,4,0,0,0,0.21,0.3,0.07,0.7,0.11,0.24,0.03,0.15,0.14,0.51,7,14,15,62,13,3.2,3.4,3.6,1.6,2.3,0.0,5,0,4,16,0,8,25,0,1367,Pro,2,4.5,6.0,0
PLZ-03066,México,21,Masculino,Gratuito,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Posgrado,3,1,Sin_suscripcion,-1.0,0,2022-05-16,10,4,0.33,1,0,3,0,0,0.26,0.47,0.2,0.05,0.24,0.44,0.03,0.21,0.28,0.3,29,35,5,27,18,4.5,6.2,5.4,2.9,4.6,-1.1,3,0,0,13,1,5,3,0,86,Estandar,0,0.0,9.0,0
PLZ-03067,México,23,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Universitario en curso,0,4,Anual,216.0,0,2022-01-21,64,8,0.36,2,1,3,1,0,0.11,0.56,0.03,0.44,0.11,0.26,0.29,0.51,0.19,0.13,16,17,13,55,18,4.5,3.8,3.7,4.1,3.2,1.9,0,0,2,11,1,1,3,0,722,Estandar,1,3.2,10.0,1
PLZ-03068,Guatemala,22,Femenino,Basic,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Universitario completo,0,2,Mensual,17.0,0,2023-06-14,1,4,0.42,1,0,1,0,0,0.06,0.3,0.4,0.07,0.59,0.37,0.4,0.36,0.19,0.18,16,29,5,22,18,4.5,4.0,3.5,5.9,4.8,-6.4,10,0,3,8,1,7,6,0,109,Estandar,3,6.3,7.0,0
PLZ-03069,México,24,Femenino,Gratuito,Escuela de Gestion y Liderazgo,Desktop,Freelance / proyectos propios,Universitario completo,2,1,Sin_suscripcion,-1.0,0,2022-12-28,3,2,0.03,0,0,2,0,0,0.01,0.2,0.41,0.02,0.39,0.08,0.63,0.24,0.58,0.14,37,47,0,8,1,0.2,0.0,0.0,0.0,0.0,-5.8,10,0,0,18,2,2,6,0,41,Estandar,2,6.7,7.0,0
PLZ-03070,Argentina,30,Masculino,Expert,Escuela de Programacion y Software,Mobile,Aprender por curiosidad,Universitario en curso,3,48,Anual,134.0,0,2024-06-24,80,11,0.24,2,1,2,0,0,0.45,0.41,0.11,0.28,0.09,0.32,0.39,0.15,0.09,0.15,6,11,11,43,4,1.0,1.1,0.6,1.1,1.0,0.3,41,0,4,15,2,4,3,0,1983,Pro,1,4.0,7.0,1
PLZ-03071,Argentina,20,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario completo,0,1,Cuotas x4,294.0,0,2022-08-07,73,9,0.57,5,3,0,0,0,0.41,0.29,0.2,0.19,0.48,0.3,0.05,0.01,0.47,0.41,32,37,0,68,1,0.2,0.0,0.0,0.0,0.0,-6.1,44,0,0,17,3,9,20,0,191,Estandar,0,0.0,5.0,0
PLZ-03072,Argentina,23,Femenino,Gratuito,Escuela de Ingles,Tablet,Conseguir empleo tech,Tecnico,5,1,Sin_suscripcion,-1.0,0,2022-11-15,2,2,0.06,0,0,2,0,0,0.33,0.43,0.09,0.4,0.19,0.16,0.59,0.07,0.02,0.35,16,24,2,3,2,0.5,0.6,0.4,0.4,0.6,2.0,8,0,0,20,1,7,8,0,52,Estandar,1,4.4,10.0,1
PLZ-03073,México,24,Femenino,Gratuito,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Tecnico,0,1,Sin_suscripcion,-1.0,0,2023-04-11,19,3,0.5,1,0,1,0,0,0.34,0.07,0.14,0.3,0.37,0.07,0.2,0.03,0.08,0.72,6,18,8,19,19,4.8,3.7,3.0,2.8,5.4,1.3,12,0,0,20,4,8,30,0,134,Estandar,0,0.0,9.0,0
PLZ-03074,México,26,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Secundaria,2,2,Mensual,1.0,0,2022-05-01,73,4,0.24,0,0,1,0,0,0.04,0.35,0.34,0.12,0.17,0.6,0.27,0.35,0.02,0.04,5,16,8,6,6,1.5,1.9,1.7,1.5,1.0,-0.5,31,0,4,19,5,6,21,0,137,Estandar,1,4.5,10.0,1
PLZ-03075,Argentina,28,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Freelance / proyectos propios,Universitario completo,1,2,Mensual,23.0,0,2022-03-03,5,8,0.59,4,3,2,1,1,0.04,0.16,0.24,0.14,0.2,0.59,0.34,0.23,0.21,0.41,10,10,9,60,13,3.2,2.0,4.6,4.6,3.2,-2.3,6,0,4,20,6,2,1,0,858,Estandar,0,0.0,8.0,1
